SRNO,INVDATE,INVNO,SUPPLIER,PARTY,ITEM,BRAND,HSN,PCS,QTY,PRATE,ADAT %,DISC %,DISC AMT,RATE,ACCVALUE,GSTPERC,GSTAMT,NET AMT,LRNO,CASE NO,TRANSPORT,SALESPERSON
2472,30/04/2026,925,MANIBHADRA TRADELINK,V R PAWAR SAREES,9688 VATIKA,LABDHI CREATION,540754,3,,2990,2,8,-717.6,2990,8970,5,420.87,8838.32,0739028,950,J.D.LOGISTICS,RATAN BHAI
2473,30/04/2026,925,MANIBHADRA TRADELINK,V R PAWAR SAREES,7776 MOSCOW,LABDHI CREATION,540754,3,,3090,2,8,-741.6,3090,9270,5,434.95,9133.92,0739028,950,J.D.LOGISTICS,RATAN BHAI
2474,30/04/2026,925,MANIBHADRA TRADELINK,V R PAWAR SAREES,8111 SUDAN,LABDHI CREATION,540754,3,,2990,2,8,-717.6,2990,8970,5,420.87,8838.32,0739028,950,J.D.LOGISTICS,RATAN BHAI
2475,30/04/2026,925,MANIBHADRA TRADELINK,V R PAWAR SAREES,1465 SWEDEN,LABDHI CREATION,540754,3,,2990,2,8,-717.6,2990,8970,5,420.87,8838.32,0739028,950,J.D.LOGISTICS,RATAN BHAI
2476,30/04/2026,925,MANIBHADRA TRADELINK,V R PAWAR SAREES,8851 SWITZERLAND,LABDHI CREATION,540754,3,,3190,2,8,-765.6,3190,9570,5,449.02,9429.51,0739028,950,J.D.LOGISTICS,RATAN BHAI
2477,30/04/2026,925,MANIBHADRA TRADELINK,V R PAWAR SAREES,1493 ULTIMATE,LABDHI CREATION,540754,4,,2690,2,8,-860.8,2690,10760,5,504.86,10602.04,0739028,950,J.D.LOGISTICS,RATAN BHAI
2478,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,8602 MUMBAI,LABDHI CREATION,540754,5,,1190,2,8,-476,1190,5950,5,279.17,5862.65,0739033,952,J.D.LOGISTICS,RATAN BHAI
2479,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,1738 NAMO,LABDHI CREATION,540754,5,,1050,2,8,-420,1050,5250,5,246.33,5172.93,0739033,952,J.D.LOGISTICS,RATAN BHAI
2480,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,8864 SAMPATI,LABDHI CREATION,540754,5,,1050,2,8,-420,1050,5250,5,246.33,5172.93,0739033,952,J.D.LOGISTICS,RATAN BHAI
2481,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,2721 KAPOOR,LABDHI CREATION,540754,5,,1050,2,8,-420,1050,5250,5,246.33,5172.93,0739033,952,J.D.LOGISTICS,RATAN BHAI
2482,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,1323 SONU,LABDHI CREATION,540754,5,,1050,2,8,-420,1050,5250,5,246.33,5172.93,0739033,952,J.D.LOGISTICS,RATAN BHAI
2483,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,5056 REDMI,LABDHI CREATION,540754,6,,890,2,8,-427.2,890,5340,5,250.55,5261.61,0739033,952,J.D.LOGISTICS,RATAN BHAI
2484,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,8109 APRIL,LABDHI CREATION,540754,5,,990,2,8,-396,990,4950,5,232.25,4877.33,0739033,952,J.D.LOGISTICS,RATAN BHAI
2485,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,2721 KAPOOR,LABDHI CREATION,540754,5,,1050,2,8,-420,1050,5250,5,246.33,5172.93,0739033,952,J.D.LOGISTICS,RATAN BHAI
2486,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,8674 GUJRAT,LABDHI CREATION,540754,4,,990,2,8,-316.8,990,3960,5,185.8,3901.86,0739033,952,J.D.LOGISTICS,RATAN BHAI
2487,30/04/2026,926,MANIBHADRA TRADELINK,V R PAWAR SAREES,2859 UNITY,LABDHI CREATION,540754,4,,1090,2,8,-348.8,1090,4360,5,204.57,4295.99,0739033,952,J.D.LOGISTICS,RATAN BHAI
2488,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,9942 TVS,LABDHI CREATION,540754,5,,1090,2,8,-436,1090,5450,5,255.71,5369.99,0739345,953,J.D.LOGISTICS,RATAN BHAI
2489,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,2223 AANCHAL,LABDHI CREATION,540754,4,,1090,2,8,-348.8,1090,4360,5,204.57,4295.99,0739345,953,J.D.LOGISTICS,RATAN BHAI
2490,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,1608 HAVERI,LABDHI CREATION,540754,5,,1890,2,8,-756,1890,9450,5,443.39,9311.27,0739345,953,J.D.LOGISTICS,RATAN BHAI
2491,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,5250 VARNIRAJ,LABDHI CREATION,540754,4,,2490,2,8,-796.8,2490,9960,5,467.32,9813.78,0739345,953,J.D.LOGISTICS,RATAN BHAI
2492,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,1516 MANDELA,LABDHI CREATION,540754,5,,1090,2,8,-436,1090,5450,5,255.71,5369.99,0739345,953,J.D.LOGISTICS,RATAN BHAI
2493,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,2917 AMULYA,LABDHI CREATION,540754,4,,1090,2,8,-348.8,1090,4360,5,204.57,4295.99,0739345,953,J.D.LOGISTICS,RATAN BHAI
2494,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,5231 SHANTIDUT,LABDHI CREATION,540754,4,,1090,2,8,-348.8,1090,4360,5,204.57,4295.99,0739345,953,J.D.LOGISTICS,RATAN BHAI
2495,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,1365 METRO,LABDHI CREATION,540754,4,,1990,2,8,-636.8,1990,7960,5,373.48,7843.14,0739345,953,J.D.LOGISTICS,RATAN BHAI
2496,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,8883 ESSAR,LABDHI CREATION,540754,4,,1790,2,8,-572.8,1790,7160,5,335.95,7054.89,0739345,953,J.D.LOGISTICS,RATAN BHAI
2497,30/04/2026,927,MANIBHADRA TRADELINK,V R PAWAR SAREES,9943 RTR,LABDHI CREATION,540754,4,,1090,2,8,-348.8,1090,4360,5,204.57,4295.99,0739345,953,J.D.LOGISTICS,RATAN BHAI
2498,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,7995 KHODIYAR,LABDHI CREATION,540754,10,,2090,2,8,-1672,2090,20900,5,980.63,20593.19,0739029,954,J.D.LOGISTICS,RATAN BHAI
2499,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,9157 KATRINA,LABDHI CREATION,540754,5,,1090,2,8,-436,1090,5450,5,255.71,5369.99,0739029,954,J.D.LOGISTICS,RATAN BHAI
2500,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,6103 LEHAR,LABDHI CREATION,540754,5,,990,2,8,-396,990,4950,5,232.25,4877.33,0739029,954,J.D.LOGISTICS,RATAN BHAI
2501,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,1226 VIVO,LABDHI CREATION,540754,5,,1190,2,8,-476,1190,5950,5,279.17,5862.65,0739029,954,J.D.LOGISTICS,RATAN BHAI
2502,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,4883 SUMMER,LABDHI CREATION,540754,5,,1090,2,8,-436,1090,5450,5,255.71,5369.99,0739029,954,J.D.LOGISTICS,RATAN BHAI
2503,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,6573 HTC,LABDHI CREATION,540754,4,,1190,2,8,-380.8,1190,4760,5,223.34,4690.12,0739029,954,J.D.LOGISTICS,RATAN BHAI
2504,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,1250 BSC,LABDHI CREATION,540754,4,,1290,2,8,-412.8,1290,5160,5,242.11,5084.25,0739029,954,J.D.LOGISTICS,RATAN BHAI
2505,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,2581 LARA,LABDHI CREATION,540754,4,,1090,2,8,-348.8,1090,4360,5,204.57,4295.99,0739029,954,J.D.LOGISTICS,RATAN BHAI
2506,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,1433 FEDERAL,LABDHI CREATION,540754,4,,1090,2,8,-348.8,1090,4360,5,204.57,4295.99,0739029,954,J.D.LOGISTICS,RATAN BHAI
2507,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,1737 JAGDISH,LABDHI CREATION,540754,4,,1290,2,8,-412.8,1290,5160,5,242.11,5084.25,0739029,954,J.D.LOGISTICS,RATAN BHAI
2508,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,8875 RELIANCE,LABDHI CREATION,540754,4,,1790,2,8,-572.8,1790,7160,5,335.95,7054.89,0739029,954,J.D.LOGISTICS,RATAN BHAI
2509,30/04/2026,928,MANIBHADRA TRADELINK,V R PAWAR SAREES,1572 SAVAN,LABDHI CREATION,540754,5,,1690,2,8,-676,1690,8450,5,396.47,8325.95,0739029,954,J.D.LOGISTICS,RATAN BHAI
2510,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,5301 MONIKA,LABDHI CREATION,540754,4,,1590,2,8,-508.8,1590,6360,5,298.41,6266.63,0739027,955,J.D.LOGISTICS,RATAN BHAI
2511,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,6443 MATESHWARI,LABDHI CREATION,540754,5,,1790,2,8,-716,1790,8950,5,419.93,8818.61,0739027,955,J.D.LOGISTICS,RATAN BHAI
2512,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,7765 RAJSHREE,LABDHI CREATION,540754,5,,1990,2,8,-796,1990,9950,5,466.85,9803.93,0739027,955,J.D.LOGISTICS,RATAN BHAI
2513,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,7788 KUSUM,LABDHI CREATION,540754,3,,2190,2,8,-525.6,2190,6570,5,308.26,6473.55,0739027,955,J.D.LOGISTICS,RATAN BHAI
2514,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,5302 NILIMA,LABDHI CREATION,540754,4,,1990,2,8,-636.8,1990,7960,5,373.48,7843.14,0739027,955,J.D.LOGISTICS,RATAN BHAI
2515,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,1242 HELEN,LABDHI CREATION,540754,5,,2190,2,8,-876,2190,10950,5,513.77,10789.25,0739027,955,J.D.LOGISTICS,RATAN BHAI
2516,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,4880 ADANI,LABDHI CREATION,540754,3,,1790,2,8,-429.6,1790,5370,5,251.96,5291.17,0739027,955,J.D.LOGISTICS,RATAN BHAI
2517,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,6538 DORIS,LABDHI CREATION,540754,4,,1590,2,8,-508.8,1590,6360,5,298.41,6266.63,0739027,955,J.D.LOGISTICS,RATAN BHAI
2518,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,6442 ABHINANDAN,LABDHI CREATION,540754,3,,1690,2,8,-405.6,1690,5070,5,237.88,4995.57,0739027,955,J.D.LOGISTICS,RATAN BHAI
2519,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,1525 BALAI,LABDHI CREATION,540754,3,,2090,2,8,-501.6,2090,6270,5,294.19,6177.96,0739027,955,J.D.LOGISTICS,RATAN BHAI
2520,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,5052 PERSON,LABDHI CREATION,540754,5,,2290,2,8,-916,2290,11450,5,537.23,11281.91,0739027,955,J.D.LOGISTICS,RATAN BHAI
2521,30/04/2026,929,MANIBHADRA TRADELINK,V R PAWAR SAREES,3519 KOHINOOR,LABDHI CREATION,540754,5,,2390,2,8,-956,2390,11950,5,560.69,11774.57,0739027,955,J.D.LOGISTICS,RATAN BHAI
2522,30/04/2026,930,MANIBHADRA TRADELINK,V R PAWAR SAREES,VIVAAH PATTU,SHIRISH FASHION,540754,169,,143,2,2,-483.34,143,24167,5,1207.87,25365.2,0739084,362,J.D.LOGISTICS,AMAR BHAI
2523,30/04/2026,931,MANIBHADRA TRADELINK,V R PAWAR SAREES,VIVAAH PATTU,SHIRISH FASHION,540754,168,,143,2,2,-480.48,143,24024,5,1200.72,25215.11,0739083,363,J.D.LOGISTICS,AMAR BHAI
2524,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,BUMRAH,SAI LADLI DESIGNER,540754,4,,1595,2,5,-319,1595,6380,5,309.11,6491.33,0739248,763,J.D.LOGISTICS,RATAN BHAI
2525,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,SAROJ,SAI LADLI DESIGNER,540754,5,,1045,2,5,-261.25,1045,5225,5,253.15,5316.17,0739248,763,J.D.LOGISTICS,RATAN BHAI
2526,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,KALAKRUTI,SAI LADLI DESIGNER,540754,5,,1245,2,5,-311.25,1245,6225,5,301.6,6333.62,0739248,763,J.D.LOGISTICS,RATAN BHAI
2527,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,SONI,SAI LADLI DESIGNER,540754,3,,2095,2,5,-314.25,2095,6285,5,304.51,6394.67,0739248,763,J.D.LOGISTICS,RATAN BHAI
2528,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,SHIVAM,SAI LADLI DESIGNER,540754,5,,1220,2,5,-305,1220,6100,5,295.55,6206.45,0739248,763,J.D.LOGISTICS,RATAN BHAI
2529,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,SANDHYA,SAI LADLI DESIGNER,540754,5,,1065,2,5,-266.25,1065,5325,5,258,5417.92,0739248,763,J.D.LOGISTICS,RATAN BHAI
2530,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,PARASMANI,SAI LADLI DESIGNER,540754,10,,3099,2,5,-1549.5,3099,30990,5,1501.47,31530.78,0739248,763,J.D.LOGISTICS,RATAN BHAI
2531,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,KAJAL,SAI LADLI DESIGNER,540754,5,,1175,2,5,-293.75,1175,5875,5,284.64,5977.51,0739248,763,J.D.LOGISTICS,RATAN BHAI
2532,01/05/2026,932,MANIBHADRA TRADELINK,V R PAWAR SAREES,JUNGLE BOOK,SAI LADLI DESIGNER,540754,9,,3095,2,5,-1392.75,3095,27855,5,1349.57,28341.06,0739248,763,J.D.LOGISTICS,RATAN BHAI
2533,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,MAHARANI,SAI LADLI DESIGNER,540754,9,,2599,2,5,-1169.55,2599,23391,5,1133.29,23799.17,0739249,760,J.D.LOGISTICS,RATAN BHAI
2534,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,TAPASVI,SAI LADLI DESIGNER,540754,5,,999,2,5,-249.75,999,4995,5,242.01,5082.17,0739249,760,J.D.LOGISTICS,RATAN BHAI
2535,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,FIVE STAR,SAI LADLI DESIGNER,540754,4,,1699,2,5,-339.8,1699,6796,5,329.27,6914.59,0739249,760,J.D.LOGISTICS,RATAN BHAI
2536,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,HUMTUM,SAI LADLI DESIGNER,540754,5,,1199,2,5,-299.75,1199,5995,5,290.46,6099.62,0739249,760,J.D.LOGISTICS,RATAN BHAI
2537,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,LION,SAI LADLI DESIGNER,540754,4,,1195,2,5,-239,1195,4780,5,231.59,4863.41,0739249,760,J.D.LOGISTICS,RATAN BHAI
2538,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,PETROL DRASHTI,SAI LADLI DESIGNER,540754,5,,1299,2,5,-324.75,1299,6495,5,314.68,6608.34,0739249,760,J.D.LOGISTICS,RATAN BHAI
2539,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,MURALI,SAI LADLI DESIGNER,540754,10,,1695,2,5,-847.5,1695,16950,5,821.23,17245.78,0739249,760,J.D.LOGISTICS,RATAN BHAI
2540,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,HARIYALI,SAI LADLI DESIGNER,540754,5,,1145,2,5,-286.25,1145,5725,5,277.38,5824.91,0739249,760,J.D.LOGISTICS,RATAN BHAI
2541,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,RATLAMI,SAI LADLI DESIGNER,540754,3,,1165,2,5,-174.75,1165,3495,5,169.33,3555.99,0739249,760,J.D.LOGISTICS,RATAN BHAI
2542,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,GOA,SAI LADLI DESIGNER,540754,4,,1399,2,5,-279.8,1399,5596,5,271.13,5693.65,0739249,760,J.D.LOGISTICS,RATAN BHAI
2543,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,HAPPY,SAI LADLI DESIGNER,540754,5,,1899,2,5,-474.75,1899,9495,5,460.03,9660.69,0739249,760,J.D.LOGISTICS,RATAN BHAI
2544,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,MAKHMAL,SAI LADLI DESIGNER,540754,4,,1245,2,5,-249,1245,4980,5,241.28,5066.9,0739249,760,J.D.LOGISTICS,RATAN BHAI
2545,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,ANUSHKA,SAI LADLI DESIGNER,540754,5,,1195,2,5,-298.75,1195,5975,5,289.49,6079.27,0739249,760,J.D.LOGISTICS,RATAN BHAI
2546,01/05/2026,933,MANIBHADRA TRADELINK,V R PAWAR SAREES,VINAMRATA,SAI LADLI DESIGNER,540754,5,,1225,2,5,-306.25,1225,6125,5,296.76,6231.89,0739249,760,J.D.LOGISTICS,RATAN BHAI
2547,01/05/2026,934,MANIBHADRA TRADELINK,V R PAWAR SAREES,PRANJAL,SAI LADLI DESIGNER,540754,7,,1499,2,5,-524.65,1499,10493,5,508.39,10676.11,0739250,762,J.D.LOGISTICS,RATAN BHAI
2548,01/05/2026,934,MANIBHADRA TRADELINK,V R PAWAR SAREES,MOKSHA,SAI LADLI DESIGNER,540754,8,,1895,2,5,-758,1895,15160,5,734.5,15424.54,0739250,762,J.D.LOGISTICS,RATAN BHAI
2549,01/05/2026,934,MANIBHADRA TRADELINK,V R PAWAR SAREES,SHAYONA,SAI LADLI DESIGNER,540754,4,,2299,2,5,-459.8,2299,9196,5,445.55,9356.47,0739250,762,J.D.LOGISTICS,RATAN BHAI
2550,01/05/2026,934,MANIBHADRA TRADELINK,V R PAWAR SAREES,BHAGYASRI,SAI LADLI DESIGNER,540754,5,,1065,2,5,-266.25,1065,5325,5,258,5417.92,0739250,762,J.D.LOGISTICS,RATAN BHAI
2551,01/05/2026,934,MANIBHADRA TRADELINK,V R PAWAR SAREES,RONAK,SAI LADLI DESIGNER,540754,5,,1020,2,5,-255,1020,5100,5,247.1,5189,0739250,762,J.D.LOGISTICS,RATAN BHAI
2552,01/05/2026,934,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAFTAR,SAI LADLI DESIGNER,540754,7,,1595,2,5,-558.25,1595,11165,5,540.94,11359.82,0739250,762,J.D.LOGISTICS,RATAN BHAI
2553,01/05/2026,934,MANIBHADRA TRADELINK,V R PAWAR SAREES,CRETA,SAI LADLI DESIGNER,540754,5,,1499,2,5,-374.75,1499,7495,5,363.13,7625.78,0739250,762,J.D.LOGISTICS,RATAN BHAI
